,seller_state,customer_state,frequency,freight_value,leadtime,phy_dist,inv_leadtime,inv_phy_dist
0,AM,AL,1,35.26,45.24077488425929,2772.8635157149624,0.022103953846023358,0.36063801710130594
1,AM,MA,1,21.25,29.523483796296297,1659.8110448613875,0.03387134143449051,0.6024782176838154
2,AM,MG,1,25.29,23.03792824074074,2549.38145261086,0.043406680911158485,0.3922520103752559
3,BA,AC,1,51.7,45.24077488425929,3228.5693544901314,0.022103953846023358,0.3097347122524255
4,BA,AL,11,19.618,15.678069444444443,582.6014025380352,0.06378336334990226,1.716439396890595
5,BA,AM,1,44.74,33.01077546296296,2627.4131713699776,0.03029313870926686,0.38060249179560257
6,BA,AP,2,35.89,20.981712962962963,2009.532855093856,0.047660550964795184,0.4976280917553322
7,BA,BA,83,16.98851351351352,10.602886011011009,217.4650682612902,0.09431394423758856,4.598439685027817
8,BA,CE,14,31.473571428571425,15.252175925925927,1010.1462692969036,0.06556441552055413,0.9899556434495712
9,BA,DF,16,23.065,10.97635333994709,1076.8966293131762,0.0911049388653172,0.9285942334481821
10,BA,ES,15,21.753846153846155,13.583993055555554,824.3362612934218,0.07361605647987444,1.2130971873431282
11,BA,GO,14,26.628181818181815,17.371175294612797,1212.3028473612458,0.05756662879972912,0.8248763930371409
