,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
6105,sbc/sp,jacarei,1,12.43,1.8687268518518518,75.53486570145635,0.024739924199214162
6106,sbc/sp,pindamonhangaba,1,14.47,6.832870370370371,139.17279619471418,0.04909630730427104
6107,sbc/sp,santos,1,37.69,2.279351851851852,42.27291988443753,0.05391990565314555
6108,sbc/sp,sao paulo,3,12.086666666666666,1.5294753086419755,17.20496771365652,0.0923394237840958
6109,scao jose do rio pardo,americana,1,13.93,5.123009259259259,135.15022129381722,0.037906036780523004
6110,scao jose do rio pardo,campos do jordao,1,13.37,13.130138888888888,190.0284142359465,0.06909566099197148
6111,scao jose do rio pardo,carapicuiba,1,13.53,16.091157407407408,216.75702001675634,0.07423592281423451
6112,scao jose do rio pardo,diadema,1,12.19,6.122719907407407,237.60367290757193,0.0257686248385106
6113,scao jose do rio pardo,guariba,1,14.31,7.786689814814815,134.86697740385878,0.05773607420219402
6114,scao jose do rio pardo,itu,1,13.71,10.491539351851852,188.9556159844284,0.05552382921879627
6115,scao jose do rio pardo,jundiai,1,13.65,4.221261574074074,177.19985885328921,0.023822036887563344
6116,scao jose do rio pardo,pinhalzinho,1,13.65,25.163101851851852,138.21484961480533,0.1820578752715759
6117,scao jose do rio pardo,praia grande,1,13.71,16.356238425925927,275.3554660591609,0.059400449390068555
6118,scao jose do rio pardo,registro,1,13.96,19.709351851851853,337.0039456031164,0.058484038863637546
6119,scao jose do rio pardo,santo andre,1,18.73,4.154548611111111,230.64819988020702,0.018012490941914486
6120,scao jose do rio pardo,sao jose dos campos,1,12.69,4.395046296296297,215.79904151648913,0.02036638469481095
6121,scao jose do rio pardo,sao paulo,9,15.015555555555554,7.327782921810701,224.5221486875179,0.032850634396581944
6122,scao jose do rio pardo,valinhos,1,14.31,5.940729166666666,157.74599945036994,0.037660093995193454
6123,scao jose do rio pardo,vinhedo,1,12.05,10.09494212962963,161.10127329163362,0.06266208778719742
6124,serra negra,americana,1,12.42,5.071782407407407,61.338614415063,0.0826849849115914
6125,serra negra,amparo,1,13.37,2.387939814814815,14.259935137827242,0.16745797170425705
6126,serra negra,avanhandava,1,12.91,9.637719907407407,357.4337280482282,0.02696365550065549
6127,serra negra,barueri,1,17.62,6.764884259259259,99.69283037763442,0.06785727954190902
6128,serra negra,bauru,1,18.93,6.556921296296296,242.9039241684828,0.02699388788691734
6129,serra negra,braganca paulista,2,24.244999999999997,8.215434027777777,38.16323637660143,0.21956303679717395
6130,serra negra,caieiras,1,14.72,6.098935185185185,83.271779753642,0.07324132140839035
6131,serra negra,campinas,4,14.639999999999999,6.616148726851852,49.5233143323517,0.1289199120438269
6132,serra negra,carapicuiba,1,13.48,8.860104166666666,103.01872379834886,0.08600479446833016
6133,serra negra,casa branca,1,16.32,6.224074074074074,99.08972274385175,0.06281250872165005
6134,serra negra,franco da rocha,2,13.27,5.747158564814815,78.96012631312297,0.07271978835790302
6135,serra negra,garca,1,12.69,7.115347222222222,306.43706611492354,0.023219603660980564
6136,serra negra,guarulhos,2,13.39,6.610150462962963,93.54074063718895,0.07101798391628113
6137,serra negra,itanhaem,1,22.38,4.07380787037037,174.6174664297163,0.02332989908549659
6138,serra negra,itapolis,1,22.38,4.7740625,244.4186577620331,0.019532316164865143
6139,serra negra,jundiai,2,15.809999999999999,4.483576388888889,66.7930488060154,0.0675850532454647
6140,serra negra,juquitiba,1,13.97,4.999780092592593,152.18483324817163,0.03285334015144154
6141,serra negra,maua,1,12.69,11.877719907407407,116.62599601779004,0.1018445313478445
6142,serra negra,mogi-guacu,1,12.01,3.653611111111111,34.668639472541436,0.1053866308773056
6143,serra negra,osasco,1,11.37,4.566041666666667,104.05661064977947,0.04388036125868514
6144,serra negra,ribeirao preto,2,14.395,6.3990682870370375,190.78956790569902,0.03360750329453606
6145,serra negra,rio claro,1,13.65,5.970821759259259,89.67237923796651,0.06658484819962561
6146,serra negra,santos,1,12.69,6.106539351851852,156.24000669357423,0.039084351576023066
6147,serra negra,sao bernardo do campo,6,13.758333333333331,9.057640817901236,121.04674718343203,0.07450277480592414
6148,serra negra,sao carlos,1,18.93,4.367337962962963,137.26131682544786,0.03181768952804677
6149,serra negra,sao jose do rio preto,1,16.32,10.053090277777779,342.0020137976061,0.02939482772673705
6150,serra negra,sao jose dos campos,1,15.46,6.682175925925926,105.73221656866993,0.06319905268973579
6151,serra negra,sao paulo,19,16.37,7.680481237816766,107.56072677775587,0.07210985582173017
6152,serra negra,sertaozinho,1,12.69,14.327928240740741,210.79839277001173,0.06796981728590788
6153,serra negra,suzano,1,12.69,15.255856481481482,112.57330223184054,0.13551931211951668
6154,serra negra,ubatuba,1,18.1,15.941898148148148,189.85881672698727,0.08396712053184362
6155,serra negra,vera cruz,1,13.97,5.962048611111111,322.95253057918654,0.01846106794834123
6156,serra negra,votorantim,1,13.75,7.343912037037037,126.72767615355762,0.0579503409195188
6157,serrana,araras,1,13.75,5.424282407407407,128.63971805930507,0.0421664668520707
6158,serrana,campinas,1,14.01,9.437685185185185,195.70592606910515,0.048223808929795366
6159,serrana,mogi mirim,1,15.88,7.119074074074074,151.62560616543206,0.04695166109546672
6160,serrana,piracicaba,1,20.0,2.4836458333333336,166.97952398577945,0.014873954446922782
6161,serrana,santana de parnaiba,1,20.01,7.633020833333333,262.1452948773875,0.029117519873486587
6162,serrana,sao paulo,5,18.782,8.858759259259259,280.3083049028833,0.031557979694063806
6163,socorro,barueri,1,12.86,6.2632060185185185,104.71564830656217,0.05981155748740205
6164,socorro,carapicuiba,1,13.28,10.941030092592593,107.69039383501733,0.1015970849670617
6165,socorro,itapecerica da serra,2,7.0,3.1129050925925927,127.74011440951148,0.02436904888477857
6166,socorro,jales,1,12.99,7.142685185185186,491.43540776336937,0.014534331617848045
6167,socorro,osasco,1,13.65,4.123217592592592,109.08399889614103,0.03779855555642319
6168,socorro,pontalinda,1,12.99,11.6928125,479.50021657843524,0.02438541651437883
6169,socorro,ribeirao preto,1,13.08,7.931747685185186,206.78275564191452,0.03835787786347419
6170,socorro,sao paulo,4,13.446666666666667,5.5244135802469145,106.70022417248386,0.0518855564729807
6171,socorro,sao vicente,1,12.86,13.738958333333333,153.36752577441618,0.08958192592571107
6172,socorro,sertaozinho,1,12.86,7.4747106481481485,225.3240378237182,0.03317316128515314
6173,socorro,suzano,3,12.86,8.122372685185185,107.21387769562693,0.07575859450064908
6174,sorocaba,americana,3,8.27,3.4091087962962963,82.59248745244123,0.04127625770151727
6175,sorocaba,aracatuba,2,12.809999999999999,10.370017361111111,396.4536465924564,0.026196261526646357
6176,sorocaba,aracoiaba da serra,1,45.1,11.064467592592592,18.37945361241378,0.6020019868881996
6177,sorocaba,araraquara,1,10.96,4.185752314814815,207.2545530955617,0.020196189913786033
6178,sorocaba,araras,2,24.950000000000003,15.618749999999999,125.80961761799693,0.1245972071112939
6179,sorocaba,aruja,2,11.129999999999999,2.4444155092592594,118.80248879861949,0.021053731087157593
6180,sorocaba,atibaia,1,8.11,4.69375,96.07706132708556,0.04885401296799199
6181,sorocaba,bariri,1,83.04,18.08199074074074,204.4019021448644,0.08846292794244942
6182,sorocaba,barretos,3,13.37,8.106666666666667,351.7484710975097,0.02304677157905651
6183,sorocaba,barueri,4,10.427499999999998,7.339094328703704,60.08415045909946,0.12112759760100518
6184,sorocaba,bebedouro,1,14.59,17.659606481481482,306.02841673038984,0.057705773438156055
6185,sorocaba,birigui,1,174.45,6.351805555555556,385.425375154942,0.01647998799508754
6186,sorocaba,braganca paulista,1,9.54,1.3331712962962963,109.11661235807313,0.012217858193044058
6187,sorocaba,campinas,14,10.272727272727273,8.276146885521886,79.02036821577389,0.1060246742429072
6188,sorocaba,campo limpo paulista,1,23.35,12.037164351851851,82.20508747798077,0.14642845985750083
6189,sorocaba,carapicuiba,1,11.86,4.863935185185185,62.865282656160794,0.07737076776999936
6190,sorocaba,cubatao,1,10.96,5.8545949074074075,110.67584340806184,0.052898579555626386
6191,sorocaba,diadema,3,11.399999999999999,5.668628472222222,90.49545573233854,0.062615328176908
6192,sorocaba,embu das artes,1,18.0,3.108888888888889,75.29244235043079,0.041290849278328684
6193,sorocaba,estiva gerbi,1,28.65,5.80818287037037,145.0618539660206,0.04003935363828235
6194,sorocaba,fartura,1,12.97,6.6090277777777775,212.58742436701743,0.031088517100464747
6195,sorocaba,franca,1,11.03,5.563043981481481,327.9584755421494,0.016962647397007174
6196,sorocaba,francisco morato,1,8.27,10.476238425925926,82.78452659819868,0.12654826761011978
6197,sorocaba,franco da rocha,1,7.87,2.095150462962963,78.63470588208476,0.026644093590236194
6198,sorocaba,guararapes,1,11.85,20.555335648148148,408.5997952747471,0.05030676932749442
6199,sorocaba,guaruja,1,11.76,11.487905092592593,130.81783921008156,0.08781604375947581
6200,sorocaba,guarulhos,25,11.230000000000002,7.226156250000001,102.35279218266427,0.07026491518877849
6201,sorocaba,ibate,4,12.049999999999999,8.940543981481483,179.49652039003035,0.0498090100134223
6202,sorocaba,itanhaem,1,13.71,16.626921296296295,98.79399003400114,0.1682989146462648
6203,sorocaba,itapetininga,1,12.79,9.120428240740742,66.27683133316334,0.13761110869790627
6204,sorocaba,itapevi,4,8.136666666666667,4.819417438271604,56.15990685597192,0.08789704061232241
6205,sorocaba,itaquaquecetuba,2,10.735,4.161672453703703,111.77370408905193,0.03718866927261723
6206,sorocaba,itu,2,12.575,2.3642997685185185,26.481872116072942,0.10019492324311441
6207,sorocaba,jaguariuna,1,27.54,2.6295023148148147,103.99399417551672,0.02528513627793592
6208,sorocaba,jales,1,12.79,8.00306712962963,482.5632707743498,0.016584492882741428
6209,sorocaba,jandira,1,11.74,9.766527777777778,57.03127283627705,0.17124863766963627
6210,sorocaba,jundiai,9,11.035714285714286,8.14222552910053,66.39343661573602,0.12051141635053329
6211,sorocaba,lins,1,13.37,7.28587962962963,307.809473650339,0.02367009547570371
6212,sorocaba,lorena,1,14.11,3.1292708333333334,252.16903540298537,0.012409417470041553
6213,sorocaba,marilia,2,14.030000000000001,8.909074074074073,293.8464861152804,0.030298995979870177
6214,sorocaba,maua,3,13.796666666666667,10.63104938271605,106.59156430889055,0.09998897169601162
6215,sorocaba,mogi das cruzes,4,13.342500000000001,8.858972800925926,131.55384112586972,0.06764783136650196
6216,sorocaba,nazare paulista,3,14.25,8.82074074074074,116.47451860757714,0.07573107703032753
6217,sorocaba,nova odessa,1,10.42,2.842488425925926,79.22022825559074,0.035880841150256665
6218,sorocaba,osasco,4,16.900000000000002,4.1754089506172845,69.04849987508472,0.06206207822412335
6219,sorocaba,paulinia,3,7.87,3.975162037037037,79.95136863090296,0.04971974970670545
6220,sorocaba,pederneiras,1,12.76,4.46425925925926,188.98483504008317,0.023622314765692192
6221,sorocaba,pindamonhangaba,1,11.85,5.929583333333333,216.842813852917,0.02734507650023085
6222,sorocaba,piracicaba,3,27.406666666666666,6.859270833333333,87.37287326326346,0.07957137186206217
6223,sorocaba,praia grande,1,28.11,6.867094907407408,123.93738993786513,0.05540777412571107
6224,sorocaba,registro,1,10.96,16.07809027777778,119.81513526815843,0.13419081188527127
6225,sorocaba,ribeirao pires,1,8.27,5.467986111111111,105.41230737037095,0.05187236905742982
6226,sorocaba,ribeirao preto,6,14.058333333333332,10.08125,259.9110322550877,0.03879316597967844
6227,sorocaba,sales,1,12.76,7.784583333333333,315.60818078529167,0.024665340784145222
6228,sorocaba,santa barbara d'oeste,1,11.15,6.741458333333333,85.94224443924435,0.07844172999343893
6229,sorocaba,santa isabel,1,9.94,5.358726851851852,131.66864019167872,0.04069858125709205
6230,sorocaba,santo andre,15,9.706363636363635,8.211694023569022,97.60881404558516,0.08394147128013509
6231,sorocaba,santos,12,11.759999999999998,6.865153034979425,125.73436075934582,0.054625876407839974
6232,sorocaba,sao bernardo do campo,12,11.043,5.604052083333334,92.8538587185906,0.060726564635048406
6233,sorocaba,sao caetano do sul,2,8.69,7.474282407407407,93.58565959833072,0.07889487027938777
6234,sorocaba,sao jose do rio pardo,1,13.41,16.561539351851852,223.77583318648135,0.0740095081583294
6235,sorocaba,sao jose dos campos,3,16.236666666666665,6.686836419753086,166.23112051976435,0.03974996447614736
6236,sorocaba,sao paulo,128,12.931452991452987,6.530964303379235,84.26911981114374,0.07777626003591886
6237,sorocaba,sao vicente,4,11.623333333333333,1.7245061728395061,127.45793611103876,0.013516409481602966
6238,sorocaba,sertaozinho,1,13.98,6.455810185185185,270.354708491085,0.023879037362495453
6239,sorocaba,sorocaba,14,12.133636363636363,6.452505260942761,5.051532066300473,1.4504958140380966
6240,sorocaba,tambau,1,11.85,6.85244212962963,199.41594781880204,0.034362558283733934
6241,sorocaba,taubate,2,12.32,11.467065972222223,195.5707127385345,0.05870036861552116
6242,sorocaba,valinhos,1,8.27,4.003136574074074,77.36214054636615,0.05174542154343362
6243,sorocaba,vargem grande paulista,1,17.73,2.9146180555555556,45.48258900632779,0.06408206127294244
6244,sorocaba,votorantim,1,10.06,1.063611111111111,6.042395835870807,0.17602473257328854
6245,sumare,agudos,1,13.24,10.002083333333333,180.3607275356542,0.05545599349701056
6246,sumare,amparo,3,9.103333333333333,4.3017515432098765,50.87982353503639,0.08587272619764312
6247,sumare,aparecida,1,13.46,10.617638888888889,207.4089706947323,0.05119180165315074
6248,sumare,araraquara,1,12.28,8.148807870370371,149.63868393982833,0.054456559332258715
6249,sumare,araras,1,8.98,10.110810185185185,53.86040919646634,0.1877224910843888
6250,sumare,ariranha,1,18.0,11.148483796296297,247.79816833738022,0.04499017838226109
6251,sumare,assis,1,13.62,3.2640972222222224,324.115201407659,0.010070793372374943
6252,sumare,avare,1,13.73,10.245729166666667,172.24663442833568,0.059482899045725436
6253,sumare,barretos,2,18.44,5.908611111111112,286.95359711648143,0.020583448625092142
6254,sumare,barueri,7,9.295714285714286,4.468444113756614,86.89219962825375,0.05130711488866576
6255,sumare,batatais,2,17.395,6.233767361111111,216.97304475028852,0.028730607381601124
6256,sumare,bauru,2,14.525,13.121140046296295,192.34102234602267,0.06769890995051805
6257,sumare,bonfim paulista,1,14.45,8.85113425925926,183.1335007796614,0.048331595374833
6258,sumare,caieiras,1,8.3,3.1540625,83.93938895077899,0.03757547605986866
6259,sumare,cajobi,1,12.48,7.515416666666667,268.3601925595347,0.028004960776734426
6260,sumare,campina do monte alegre,1,13.27,5.776400462962963,146.57355534995335,0.039409567770744544
6261,sumare,campinas,9,10.541111111111112,5.570050154320988,23.767770275691387,0.23971915545948164
6262,sumare,capao bonito,1,13.21,3.2205208333333335,170.89893911377223,0.018844592307207607
6263,sumare,catanduva,2,14.665,5.5353125,256.58068414625774,0.021573379611244337
6264,sumare,cotia,2,11.45,8.198125000000001,96.31113876479432,0.08628337251206504
6265,sumare,cruzeiro,1,11.51,7.454027777777778,237.59915966679125,0.03137228173799645
6266,sumare,diadema,2,9.645,6.559762731481482,118.66642067054372,0.05528244446502968
6267,sumare,fartura,1,14.05,7.692592592592592,237.62708458738555,0.0323725412275708
6268,sumare,ferraz de vasconcelos,3,8.44,2.4523379629629627,121.91707209579977,0.020053858987347187
6269,sumare,franca,2,14.475000000000001,8.148310185185185,255.00311603504196,0.03197551436555454
6270,sumare,francisco morato,3,8.113333333333333,5.2663618827160485,73.47105122623792,0.07166918579538493
6271,sumare,franco da rocha,1,9.0,1.578136574074074,78.34568349628843,0.020143248531986284
6272,sumare,guaratingueta,1,15.69,8.014826388888888,209.6306015277823,0.03823309350103012
6273,sumare,guaruja,1,9.37,3.913715277777778,163.77344602939004,0.023897129679224312
6274,sumare,guarulhos,4,10.675,8.42709201388889,104.07805434046026,0.08171834890555381
6275,sumare,hortolandia,2,7.915000000000001,4.452065972222222,9.524656036638186,0.4600827836526062
6276,sumare,ilhabela,1,13.91,4.6009722222222225,223.33822552602314,0.02060091688910693
6277,sumare,indaiatuba,1,11.17,1.7866435185185185,36.74103240849574,0.04862801618240285
6278,sumare,itapeva,1,13.46,7.202685185185185,208.6465980758477,0.03452098069946412
6279,sumare,itaquaquecetuba,2,1.05,12.583877314814815,119.20569998243295,0.10556439261435713
6280,sumare,jacarei,1,7.78,4.666550925925926,143.45026898413713,0.03253079244098147
6281,sumare,jacupiranga,1,13.18,6.501215277777778,221.9868370678023,0.029286489972340506
6282,sumare,jau,1,17.22,11.157777777777778,146.61336726441917,0.07610341393806594
6283,sumare,jundiai,2,10.5,4.47490162037037,56.65570083788312,0.07866629024895289
6284,sumare,limeira,2,10.05,3.89119212962963,32.26737096695263,0.12203280492020649
6285,sumare,lins,1,13.92,5.337858796296296,284.1075266766067,0.018788163969947414
6286,sumare,marilia,2,20.915,7.232980324074074,282.4556556096611,0.025607138146100786
6287,sumare,maua,1,9.7,4.785798611111111,127.45736685418453,0.03754823066905363
6288,sumare,mirassol,1,13.25,5.193576388888889,321.122836342842,0.016173176744565265
6289,sumare,mococa,1,17.93,4.1235532407407405,153.1736615833303,0.02692077213612488
6290,sumare,mogi das cruzes,1,9.7,8.83013888888889,136.04905534636143,0.06490408085825086
6291,sumare,mongagua,1,12.01,7.64931712962963,156.12236966030443,0.04899565095170689
6292,sumare,monte mor,1,14.41,11.089224537037037,13.833353443588408,0.8016295240527349
6293,sumare,nova odessa,1,10.05,6.1037384259259255,4.20998410478417,1.449824577482304
6294,sumare,novo horizonte,1,16.64,8.540868055555556,251.05269509134416,0.03402022054552335
6295,sumare,olimpia,1,13.53,4.819340277777778,286.9783834064445,0.016793391267216795
6296,sumare,osasco,6,9.488333333333333,5.667291666666666,92.55264350643569,0.061517149124195154
6297,sumare,paulinia,1,11.51,7.929247685185185,13.616542469786669,0.5823246027968665
6298,sumare,piedade,1,13.7,10.491863425925926,100.46798855752752,0.10442991421012009
6299,sumare,piracicaba,4,12.0475,3.100992476851852,40.98270720718567,0.07706308855449867
6300,sumare,piratininga,1,12.9,7.321643518518519,197.11919876721882,0.037143228890478414
6301,sumare,praia grande,1,8.77,5.8003935185185185,156.41717573187293,0.03708284266979371
6302,sumare,ribeirao preto,3,12.783333333333333,6.694872685185185,193.14530194454912,0.03460700254180346
6303,sumare,rio claro,1,10.6,6.626273148148148,54.93155704589959,0.12062780493571995
6304,sumare,salesopolis,1,12.47,10.839560185185185,165.3179472972663,0.06556795775896032
6305,sumare,santa barbara d'oeste,1,8.65,6.784421296296296,13.257945794664804,0.5117249234060414
6306,sumare,santana de parnaiba,1,8.93,8.941979166666666,75.86375519094415,0.11786892362710341
6307,sumare,santo andre,4,9.622499999999999,6.331296296296296,120.46810673648672,0.052218406816464294
6308,sumare,santos,5,9.65,6.119787037037037,158.7050493820545,0.038539305442625696
6309,sumare,sao bernardo do campo,6,10.74,8.854998070987653,123.55556449582595,0.07152942123195698
6310,sumare,sao carlos,1,18.29,8.119664351851851,114.15890656638516,0.07112598216005285
6311,sumare,sao jose dos campos,4,10.2075,5.199262152777778,146.15984030520053,0.03560852454135819
6312,sumare,sao miguel arcanjo,1,11.47,3.2428125,138.82664011820913,0.02335871917118203
6313,sumare,sao paulo,77,10.805405405405404,6.238993055555552,106.56778459592174,0.058492229213383116
6314,sumare,sao sebastiao,2,15.07,17.6428125,202.3877775387433,0.08888276979153825
6315,sumare,sao vicente,1,10.03,9.037696759259259,154.37481617099445,0.0585438543891031
6316,sumare,sorocaba,3,9.913333333333334,3.1225,77.8808592267079,0.041214815613009034
6317,sumare,sumare,1,10.64,6.1020717592592595,1.8096109064474153,3.372035246647966
6318,sumare,taboao da serra,2,11.605,2.581684027777778,102.07014436866046,0.025293233822156286
6319,sumare,tatui,4,12.7225,7.57943287037037,83.54117303902896,0.0908461397407386
6320,sumare,taubate,1,13.6,9.83795138888889,176.69005101791828,0.055679147366883806
6321,sumare,tiete,1,13.56,12.971516203703704,54.85363128380994,0.23647506828836415
6322,sumare,valinhos,1,11.87,1.8830439814814814,31.0304242711272,0.06068379745724562
6323,sumare,vinhedo,1,11.93,2.826087962962963,37.6714716244275,0.07501931411488658
6324,sumare,viradouro,1,13.7,5.779409722222222,241.55951377712339,0.023925407167173864
6325,sumare,votorantim,1,13.46,3.4115046296296296,83.68044622579099,0.04076824136936995
6326,suzano,amparo,1,87.16,23.585462962962964,104.46935564673431,0.2257644149995314
6327,suzano,campinas,1,9.37,4.570555555555556,106.31464794831352,0.042990835635157265
6328,suzano,coronel macedo,1,13.37,8.159872685185185,305.39181947274295,0.0267193558074776
6329,suzano,cunha,1,58.76,6.659513888888889,146.75967716921733,0.045377000122522174
6330,suzano,guarulhos,1,9.37,3.318113425925926,14.496141533367695,0.2288963182573917
6331,suzano,itapevi,6,11.17,3.0279050925925923,63.27601699003183,0.04785233389563052
6332,suzano,marilia,2,40.370000000000005,8.368784722222223,402.0654505283229,0.020809918073023737
6333,suzano,osasco,1,9.98,3.2594560185185184,46.11077765610115,0.07068750917253817
6334,suzano,praia grande,1,7.76,3.852025462962963,63.903426674597604,0.0602788561336131
6335,suzano,presidente venceslau,1,11.85,7.390543981481481,596.3865972463714,0.01239220333858106
6336,suzano,ribeirao preto,1,11.92,8.647673611111111,302.9862033722536,0.02854147652553817
6337,suzano,santo andre,1,20.92,1.3691782407407407,26.41808803927706,0.051827302517317556
6338,suzano,sao bernardo do campo,6,10.0875,7.967233796296297,29.839589131950866,0.2579550092209777
6339,suzano,sao jose dos campos,3,9.746666666666668,10.977824074074073,57.87367887205176,0.19206308992025842
6340,suzano,sao paulo,10,13.576666666666668,9.088769290123459,28.874467795861936,0.3229392783477104
6341,suzano,sorocaba,1,11.73,9.672708333333333,117.41130401330845,0.08238310965558257
6342,suzano,vinhedo,1,8.88,3.2974074074074076,88.06813313655299,0.03744154996784878
6343,suzano,votorantim,1,7.39,21.476238425925924,119.70319013156295,0.17941241501017557
6344,tabao da serra,santo andre,1,31.86,6.090520833333334,23.208923956932075,0.26242150840923445
6345,tabao da serra,sao caetano do sul,1,29.93,8.116828703703703,20.639074118902197,0.39327484638809185
6346,tabatinga,bauru,1,27.5,11.965925925925927,76.06797956857366,0.15730568885609614
6347,tabatinga,carapicuiba,2,21.88,1.8018865740740742,276.48403471377617,0.006517145107273324
6348,tabatinga,cosmopolis,2,13.28,3.0030324074074075,184.16297565003666,0.016306385128757067
6349,tabatinga,ferraz de vasconcelos,1,59.59,15.578715277777778,311.2152471065888,0.05005768651316171
6350,tabatinga,guarulhos,1,13.43,11.71511574074074,299.3853113181076,0.03913056284946796
6351,tabatinga,maua,1,43.13,17.55494212962963,315.988252308427,0.0555556796855054
6352,tabatinga,pirassununga,1,13.95,14.819710648148147,134.2247070369553,0.11040970753669013
6353,tabatinga,rio claro,1,58.9,22.544050925925927,135.6021722150483,0.1662513996470045
6354,tabatinga,santo andre,2,3.9,4.766261574074074,308.52202914442745,0.015448691256477048
6355,tabatinga,santos,1,27.5,21.31866898148148,339.5592758178229,0.06278335035947942
6356,tabatinga,sao jose dos campos,3,13.79,6.211481481481481,335.1124168295546,0.01853551575392915
6357,tabatinga,sao paulo,2,33.515,4.357743055555556,290.7183933848038,0.01498515446762283
6358,tabatinga,sorocaba,1,14.21,3.624722222222222,233.84219567195083,0.015500719242763271
6359,tabatinga,taruma,2,1.85,5.270578703703704,224.8333140011938,0.023442160816415838
6360,taboao da serra,campinas,1,7.78,1.8158564814814815,83.33830258492661,0.02178897847878552
6361,taboao da serra,cotia,1,7.82,4.427777777777778,7.423471681561713,0.5964564785470138
6362,taboao da serra,guarulhos,2,7.78,3.8449363425925926,33.92122216049164,0.11857036797341727
6363,taboao da serra,irapua,1,12.79,6.821400462962963,375.8928844582733,0.018147192311963507
6364,taboao da serra,itaquaquecetuba,1,7.78,7.71261574074074,45.77510910327159,0.16848929236499652
6365,taboao da serra,jundiai,6,7.78,6.892025462962963,49.84165659941049,0.13827841876035235
6366,taboao da serra,mogi das cruzes,1,10.96,2.0331944444444443,60.117231803415855,0.033820493450081285
6367,taboao da serra,osasco,3,7.78,3.8895601851851853,10.62245517325285,0.3661639537890475
6368,taboao da serra,santa isabel,1,7.78,6.169537037037037,65.80496262185368,0.09375489007554193
6369,taboao da serra,santo andre,1,13.07,1.8887152777777778,25.96105215038757,0.07275187719036963
6370,taboao da serra,sao bento do sapucai,1,11.85,9.18982638888889,149.6527426067014,0.06140767104442877
6371,taboao da serra,sao bernardo do campo,1,7.78,3.0634259259259258,25.276079971798296,0.12119861661080093
6372,taboao da serra,sao carlos,1,11.86,7.842326388888889,209.53428901560306,0.03742741307750784
6373,taboao da serra,sao paulo,10,8.121111111111112,3.621388888888889,12.486689399821493,0.33714032247140846
6374,taboao da serra,taubate,1,11.85,10.504756944444445,140.75899572593687,0.07462938258594574
6375,tanabi,jundiai,1,12.79,9.209166666666667,410.30536845308774,0.022444665302300562
6376,tanabi,sao paulo,4,21.752499999999998,13.392575231481482,449.6866086458515,0.02979274211870469
6377,tanabi,varzea paulista,1,19.47,5.74369212962963,409.3979323796807,0.014029607077504384
6378,taruma,araras,1,13.25,9.78488425925926,329.3769852039936,0.02970724944002742
6379,taruma,florida paulista,1,13.48,10.810104166666667,140.14393706251363,0.07713572483584953
6380,taruma,sao paulo,3,13.089999999999998,12.31909722222222,415.6028612748374,0.02943257104838672
6381,taruma,sumare,1,13.25,8.290046296296296,339.2781542205281,0.024434365116558113
6382,tatui,aracatuba,1,12.55,9.095254629629629,338.1492581601727,0.02689715979007542
6383,tatui,araraquara,1,13.71,7.854803240740741,146.33313589956688,0.05367754331549174
6384,tatui,campinas,2,14.58,10.308304398148147,82.2793450051268,0.12528423017351245
6385,tatui,cerqueira cesar,1,13.44,32.52506944444445,135.56104310197983,0.23992932409037673
6386,tatui,cotia,1,13.85,10.876689814814815,111.40730057749992,0.09762995565311719
6387,tatui,guaruja,10,2.96,12.829131944444445,180.48746629757306,0.07108045897931115
6388,tatui,guarulhos,1,24.62,2.596226851851852,140.7072218524733,0.018451269363941435
6389,tatui,itanhaem,1,24.62,2.6964004629629628,164.3529973683947,0.016406153256329256
6390,tatui,maua,1,13.44,17.886944444444445,157.81086247763085,0.11334419040374903
6391,tatui,mogi das cruzes,1,13.85,8.713182870370371,176.79237565458558,0.049284833908188795
6392,tatui,osasco,1,17.4,6.845208333333333,119.80907416738746,0.0571343062360182
6393,tatui,pirajui,1,17.74,5.238425925925926,203.2291756257277,0.02577595421423719
6394,tatui,porto ferreira,21,12.9,4.977037037037037,167.5536049003147,0.02970414775616498
6395,tatui,santo andre,1,13.41,10.73568287037037,146.6298714979434,0.07321620595242045
6396,tatui,sao carlos,1,14.73,7.090613425925926,118.51450057697556,0.05982907906970041
6397,tatui,sao jose dos campos,1,14.44,14.38681712962963,208.73085749457306,0.06892520493767283
6398,tatui,sao paulo,6,15.951666666666666,12.461466049382716,137.91323461590108,0.08815384692780272
6399,tatui,taubate,1,14.51,11.902951388888889,234.99116218448813,0.050652761909165143
6400,tatui,ubatuba,1,14.44,8.049479166666666,283.9390323894661,0.0283493223841996
6401,taubate,analandia,1,13.28,15.391342592592592,237.99995032751923,0.06466952018860542
6402,taubate,aracatuba,2,14.07,7.734820601851852,541.4293675568281,0.01428418030197775
6403,taubate,araraquara,1,12.98,3.7413541666666665,300.9665517020325,0.012431129457770241
6404,taubate,avare,1,14.2,8.145451388888889,345.21733503267757,0.02359514011113566
6405,taubate,cachoeira paulista,1,14.7,4.9135532407407405,68.25321804074,0.07199005968931554
6406,taubate,diadema,1,13.43,5.307835648148148,130.94545662772134,0.04053470647124745
6407,taubate,guarulhos,5,13.4725,7.190923032407407,102.87427184307717,0.07102910803424933
6408,taubate,lencois paulista,1,14.42,5.014664351851851,337.02260582889653,0.014879311550981697
6409,taubate,osasco,1,13.03,8.709606481481481,138.56492212038285,0.06285578159467173
6410,taubate,pirassununga,3,13.5,15.214270833333334,224.63856288393103,0.067727778516792
