,seller_city,customer_city,frequency,freight_value,leadtime,manh_dist
27729,sao goncalo,campo grande,1,17.55,14.925972222222223,2345.83010607415
27730,sao goncalo,campo largo,1,15.72,9.720868055555556,1802.5107679820278
27731,sao goncalo,campo mourao,1,20.01,10.090081018518518,1938.0382480187532
27732,sao goncalo,campos dos goytacazes,1,12.83,11.029594907407407,2179.3722357459023
27733,sao goncalo,candeias,1,19.07,21.54016203703704,3401.3418512755607
27734,sao goncalo,canoas,1,17.83,11.400289351851852,1523.1044276633083
27735,sao goncalo,capetinga,1,19.12,6.19474537037037,2322.7257887355777
27736,sao goncalo,capinopolis,1,14.46,19.55329861111111,2567.1697105749417
27737,sao goncalo,carapicuiba,6,15.435,9.95736304012346,1991.00985701587
27738,sao goncalo,caratinga,6,19.28,10.018020833333333,2427.2331809650404
27739,sao goncalo,carazinho,1,20.55,18.509502314814814,1599.1033209515733
27740,sao goncalo,cariacica,1,14.17,14.710960648148149,2365.2803017564383
27741,sao goncalo,catanduva,1,29.72,6.3565046296296295,2260.7778810159134
27742,sao goncalo,caxias,1,47.32,29.94625,4557.922046177809
27743,sao goncalo,chapadao do sul,3,22.77,11.314525462962964,2553.449457681389
27744,sao goncalo,contagem,1,14.19,19.57730324074074,2419.126903836824
27745,sao goncalo,corrego fundo,1,15.65,24.850694444444443,2343.898938088906
27746,sao goncalo,corumba,21,16.83,13.774305555555555,2529.9463289778073
27747,sao goncalo,cotia,4,12.71,4.456253858024691,1984.6961362004868
27748,sao goncalo,cotriguacu,1,34.69,23.0021875,3806.2405296134652
27749,sao goncalo,curitiba,4,16.172500000000003,7.611964699074074,1805.4821987468495
27750,sao goncalo,diadema,2,16.060000000000002,9.283194444444444,1974.1517294451555
27751,sao goncalo,diamantina,1,18.7,14.341087962962963,2626.219129803719
27752,sao goncalo,dois vizinhos,1,19.81,8.018252314814815,1778.30680084782
27753,sao goncalo,duque de caxias,2,8.36,13.048651620370372,2090.6956582320627
27754,sao goncalo,embu das artes,1,15.49,5.084537037037037,1979.374364764686
27755,sao goncalo,engenheiro coelho,1,14.17,12.752152777777777,2108.993320813048
27756,sao goncalo,esperantina,1,51.04,25.0809375,4706.441556346768
27757,sao goncalo,feira de santana,1,37.75,9.052476851851852,3461.2911063088063
27758,sao goncalo,florianopolis,7,17.458,9.367060185185185,1633.76425274643
27759,sao goncalo,fortaleza,3,21.243333333333332,18.958788580246914,4725.033461163202
27760,sao goncalo,foz do iguacu,1,27.14,14.136400462962962,1798.8586064932013
27761,sao goncalo,franca,1,15.73,13.857511574074074,2335.175131451893
27762,sao goncalo,general carneiro,1,15.13,29.035925925925927,1726.6890212329731
27763,sao goncalo,general salgado,1,15.58,12.327893518518518,2320.709999555098
27764,sao goncalo,goiania,1,17.55,7.162013888888889,2833.897753866428
27765,sao goncalo,guarapari,1,15.62,9.644351851851852,2323.898343593461
27766,sao goncalo,guarapuava,1,15.66,14.328645833333333,1809.6182047213433
27767,sao goncalo,guariba,1,15.14,15.43662037037037,2238.6599140327057
27768,sao goncalo,guarulhos,7,15.265,11.050978009259259,2000.9101528042818
27769,sao goncalo,ibipora,1,18.16,10.217916666666667,2019.261272303784
27770,sao goncalo,ibitinga,1,15.76,17.944479166666667,2187.2326797328024
27771,sao goncalo,imbuia,1,22.61,14.66511574074074,1643.9401230437359
27772,sao goncalo,indaiatuba,2,14.93,15.40199074074074,2040.8967054809652
27773,sao goncalo,ipatinga,1,15.52,13.185821759259259,2463.57389100829
27774,sao goncalo,ipora,3,16.82,14.166041666666667,2871.7385165813707
27775,sao goncalo,itabira,1,15.59,16.322094907407408,2446.923888807989
27776,sao goncalo,itaborai,1,8.77,6.585706018518518,2076.5559944512047
27777,sao goncalo,itajai,1,16.86,7.4876504629629625,1690.574426316499
27778,sao goncalo,itapetim,1,39.57,25.75633101851852,4175.359201664059
27779,sao goncalo,itapetininga,1,19.0,5.276909722222222,1985.2541504131966
27780,sao goncalo,itapuranga,1,22.53,22.52162037037037,2988.633566588868
27781,sao goncalo,itaquaquecetuba,1,14.19,13.973958333333334,1999.7213657560687
27782,sao goncalo,itauna,1,18.65,10.948032407407407,2390.632904209473
27783,sao goncalo,itu,1,15.59,23.02861111111111,2018.6330089052026
27784,sao goncalo,jaboticabal,2,17.14,7.074479166666666,2246.9410910076103
27785,sao goncalo,jales,1,15.58,8.195127314814815,2365.8989040027136
27786,sao goncalo,japeri,1,7.94,12.46099537037037,2088.1826047581176
27787,sao goncalo,jaragua do sul,1,22.09,25.86135416666667,1717.0531038892768
27788,sao goncalo,jardinopolis,1,15.31,15.949814814814815,2278.9672453405483
27789,sao goncalo,jeriquara,1,15.65,13.153993055555556,2361.1247300795785
27790,sao goncalo,jesuitas,1,19.9,8.226516203703703,1903.6195704940037
27791,sao goncalo,joao pessoa,3,23.3,14.306176697530864,4214.510896336507
27792,sao goncalo,joinville,2,19.94,11.196001157407407,1730.9625108357832
27793,sao goncalo,joviania,1,16.86,18.28097222222222,2687.6408206499727
27794,sao goncalo,juiz de fora,1,12.44,17.984826388888887,2196.8324339889136
27795,sao goncalo,limeira,1,7.69,4.838449074074074,2094.5893670193827
27796,sao goncalo,limoeiro,1,34.7,11.144594907407408,4100.6997476544875
27797,sao goncalo,lins,1,15.59,10.287418981481482,2196.226787154598
27798,sao goncalo,louveira,1,18.71,17.72138888888889,2043.1493121261688
27799,sao goncalo,lucianopolis,2,21.58,6.6921180555555555,2115.390441291461
27800,sao goncalo,macae,4,13.183333333333332,11.22002314814815,2115.728435741518
27801,sao goncalo,macaparana,1,38.99,6.771527777777778,4149.168508665814
27802,sao goncalo,maceio,3,22.51666666666667,26.95920138888889,3850.942423043331
27803,sao goncalo,mage,3,12.655000000000001,2.926851851851852,2090.8354635339647
27804,sao goncalo,manaus,1,25.52,36.97751157407407,4828.934566926435
27805,sao goncalo,maracanau,1,34.69,24.07357638888889,4706.052588143543
27806,sao goncalo,marcelino vieira,1,51.32,77.17542824074074,4340.0095203882065
27807,sao goncalo,mariana,1,19.0,5.660798611111111,2352.90376600746
27808,sao goncalo,marica,6,7.94,8.41883101851852,2057.4071461911203
27809,sao goncalo,maringa,3,15.52,9.857650462962964,2002.7996919443192
27810,sao goncalo,maua,2,15.765,10.059641203703704,1974.6599844214707
27811,sao goncalo,meleiro,1,18.41,17.26328703703704,1566.7508960998803
27812,sao goncalo,miguel pereira,1,12.44,4.191099537037037,2112.6161862698414
27813,sao goncalo,mogi das cruzes,1,15.72,11.731643518518519,1989.0967271654251
27814,sao goncalo,monte alto,1,18.23,12.130706018518518,2246.439110732952
27815,sao goncalo,nao-me-toque,2,17.0,22.11019675925926,1585.9359699164793
27816,sao goncalo,natal,2,22.52,13.160596064814815,4416.959691498361
27817,sao goncalo,natividade,1,13.89,11.000416666666666,2271.474603178012
27818,sao goncalo,nilopolis,1,16.27,16.984814814814815,2073.4399549076
27819,sao goncalo,niteroi,1,7.94,5.111435185185186,2063.640250163279
27820,sao goncalo,nossa senhora do socorro,1,17.7,16.934907407407408,3663.782717848763
27821,sao goncalo,nova friburgo,1,9.14,4.0641087962962965,2133.0734871998175
27822,sao goncalo,nova iguacu,1,7.55,8.455011574074074,2079.7225447689607
27823,sao goncalo,nova odessa,1,15.7,6.525069444444444,2071.194301175139
27824,sao goncalo,nova serrana,1,18.49,16.895983796296296,2416.30860527696
27825,sao goncalo,olinda,1,22.88,24.32065972222222,4093.2192380174897
27826,sao goncalo,osasco,3,15.19,16.21500385802469,1991.143493405547
27827,sao goncalo,ourinhos,2,15.415,11.747013888888889,2052.597975924849
27828,sao goncalo,palmeira,1,18.26,25.55704861111111,1810.8870298740567
27829,sao goncalo,para de minas,1,15.65,22.74105324074074,2417.72105230084
27830,sao goncalo,paraiba do sul,3,12.83,13.959988425925927,2141.463794965513
27831,sao goncalo,paraipaba,1,34.7,27.205694444444443,4770.566703498955
27832,sao goncalo,parnaiba,1,38.04,15.738460648148148,4852.460600720733
27833,sao goncalo,passo fundo,1,16.83,13.59199074074074,1602.3961913428132
27834,sao goncalo,pau dos ferros,1,34.19,33.46392361111111,4370.5432511468625
27835,sao goncalo,pedreira,1,14.4,11.052731481481482,2080.895975578691
27836,sao goncalo,pelotas,3,22.06,11.21023148148148,1489.1917668840983
27837,sao goncalo,perobal,1,15.31,28.448599537037037,1957.8678946170833
27838,sao goncalo,peruibe,1,18.78,19.422881944444445,1911.627194187303
27839,sao goncalo,pindorama do tocantins,1,37.43,16.476863425925927,3622.936572100993
27840,sao goncalo,pirai,1,12.49,72.33288194444444,2089.5769930077076
27841,sao goncalo,ponta grossa,1,19.64,10.4190625,1837.4268834671368
27842,sao goncalo,porangatu,1,22.55,19.98033564814815,3287.3861648694838
27843,sao goncalo,porto alegre,2,17.375,12.299444444444443,1518.4880476861672
27844,sao goncalo,porto velho,1,23.62,14.44744212962963,3969.640849759325
27845,sao goncalo,pouso alegre,1,15.65,5.432002314814815,2130.7929032527545
27846,sao goncalo,presidente prudente,1,18.72,31.764050925925925,2148.921142215838
27847,sao goncalo,recife,7,22.445714285714285,15.002060185185185,4075.612408649012
27848,sao goncalo,rianapolis,1,22.72,12.98369212962963,3021.1912692588976
27849,sao goncalo,ribeirao bonito,1,18.7,83.4642361111111,2150.9082202080267
27850,sao goncalo,ribeirao pires,1,12.0,18.92648148148148,1971.6173298084225
27851,sao goncalo,ribeiraozinho,1,25.7,20.73403935185185,2865.042917118333
27852,sao goncalo,rio bonito,3,12.83,10.429074074074075,2079.933958722458
27853,sao goncalo,rio de janeiro,45,9.012500000000001,6.819518807870371,2059.758187743005
27854,sao goncalo,salvador,1,17.63,22.413993055555554,3356.851967907705
27855,sao goncalo,santa maria,1,22.53,15.100266203703704,1530.4091073508412
27856,sao goncalo,santa rosa de viterbo,1,18.7,9.245219907407407,2220.3930888022383
27857,sao goncalo,santana de parnaiba,1,15.83,12.205335648148148,2001.243951506947
27858,sao goncalo,santana do manhuacu,1,15.66,8.040162037037037,2388.649176125052
27859,sao goncalo,santana dos montes,1,19.0,19.41207175925926,2302.4367834676355
27860,sao goncalo,santo andre,1,14.7,17.290590277777778,1972.8266169735618
27861,sao goncalo,santos,1,18.93,8.721585648148148,1945.0413649428297
27862,sao goncalo,sao bernardo do campo,2,15.254999999999999,11.15113425925926,1977.5349086631359
27863,sao goncalo,sao carlos,2,15.52,16.039270833333333,2157.6686999353656
27864,sao goncalo,sao goncalo,1,7.98,9.77244212962963,2065.280506711303
27865,sao goncalo,sao joao da boa vista,1,19.05,8.95662037037037,2162.2626245935344
27866,sao goncalo,sao jose de ribamar,1,23.4,20.24341435185185,4905.24476927129
27867,sao goncalo,sao jose do rio preto,2,16.93,15.404508101851853,2304.686256699706
27868,sao goncalo,sao jose dos pinhais,1,15.7,13.988275462962964,1796.6499446757173
27869,sao goncalo,sao luis,4,23.125,18.99660011574074,4910.627063322128
27870,sao goncalo,sao paulo,51,15.19066666666667,11.282025205761313,1988.1680826593977
27871,sao goncalo,sao sebastiao da grama,1,19.0,3.337800925925926,2192.640079178323
27872,sao goncalo,sao sebastiao do paraiso,2,17.955,18.18486111111111,2290.3624653473044
27873,sao goncalo,sarandi,1,15.59,12.093761574074074,2000.271365532752
27874,sao goncalo,serra talhada,10,34.19,20.698425925925925,4088.980113948112
27875,sao goncalo,serranopolis de minas,1,16.6,16.53767361111111,2954.186990869082
27876,sao goncalo,sumidouro,1,14.78,17.3128125,2153.9204189013926
27877,sao goncalo,suzano,2,14.925,26.594843750000003,1994.2985837390802
27878,sao goncalo,taboao da serra,1,14.58,8.970601851851852,1981.6227644692253
27879,sao goncalo,tanabi,1,16.53,7.6497222222222225,2319.2279466380432
27880,sao goncalo,taua,1,34.19,25.597650462962964,4387.289937102209
27881,sao goncalo,teofilo otoni,1,15.17,11.6115625,2678.938644464754
27882,sao goncalo,teresina,1,21.22,15.035081018518518,4519.7305635482035
27883,sao goncalo,uruacu,1,22.53,22.143287037037037,3134.283137602587
27884,sao goncalo,urupa,1,47.53,21.832361111111112,3624.969420477608
27885,sao goncalo,valparaiso de goias,4,16.736666666666668,7.498422067901234,2919.02861259095
27886,sao goncalo,varginha,1,18.7,14.794247685185185,2211.5072184661
27887,sao goncalo,vera cruz do oeste,1,12.94,13.591550925925926,1843.8899708767444
27888,sao goncalo,vicosa,1,15.13,12.218240740740741,2311.6810158395156
27889,sao goncalo,vila velha,2,22.39,7.090729166666667,2361.822144707891
27890,sao goncalo,vitoria,1,14.7,31.12394675925926,2362.333322947762
27891,sao goncalo,volta redonda,3,9.07,4.807029320987653,2102.180809019767
27892,sao joao da boa vista,bento goncalves,1,23.06,6.356423611111111,1937.6181651925576
27893,sao joao da boa vista,montes claros,1,45.33,5.418171296296296,3202.7998495552747
27894,sao joao de meriti,aracaju,1,19.5,6.692523148148148,3685.936063697621
27895,sao joao de meriti,armacao dos buzios,1,15.36,1.6362037037037036,2112.5594909311435
27896,sao joao de meriti,bacabal,1,53.39,24.956944444444446,4685.3541666271685
27897,sao joao de meriti,barretos,1,18.23,5.676886574074074,2366.0829047629722
27898,sao joao de meriti,barueri,1,14.92,12.802731481481482,2034.0327039747087
27899,sao joao de meriti,belford roxo,1,11.39,5.809340277777777,2115.3141560054987
27900,sao joao de meriti,belo horizonte,5,15.665,11.75427662037037,2445.0758219964814
27901,sao joao de meriti,brasilia,7,13.91,17.266004050925925,3000.2146999088272
27902,sao joao de meriti,contagem,1,18.24,4.425185185185185,2448.4754070696395
27903,sao joao de meriti,cosmopolis,1,15.11,21.30962962962963,2125.2491135797964
27904,sao joao de meriti,curitiba,1,15.23,14.74337962962963,1848.4313551568523
27905,sao joao de meriti,itaquaquecetuba,1,14.1,9.828587962962963,2037.617454567351
27906,sao joao de meriti,juiz de fora,1,13.58,10.139421296296296,2231.517470893075
27907,sao joao de meriti,lauro muller,1,26.23,16.08400462962963,1626.3351112211856
27908,sao joao de meriti,mineiros,1,17.03,17.726944444444445,2752.702440632234
27909,sao joao de meriti,nossa senhora do socorro,1,18.89,25.008599537037036,3693.890532240724
27910,sao joao de meriti,nova lima,3,14.1,9.027083333333334,2437.157475010372
27911,sao joao de meriti,osasco,1,15.67,5.445243055555555,2026.4003518209975
27912,sao joao de meriti,piracicaba,1,15.1,7.356365740740741,2114.410357791197
27913,sao joao de meriti,rio de janeiro,5,8.1425,4.8094646990740735,2096.210181599923
27914,sao joao de meriti,santo angelo,6,23.66,17.935069444444444,1630.6297938907792
27915,sao joao de meriti,sao caetano do sul,1,14.1,7.497372685185185,2018.3329359995964
27916,sao joao de meriti,sao goncalo,1,7.55,3.6569907407407407,2098.775477573471
27917,sao joao de meriti,sao jose do rio preto,1,18.47,5.17519675925926,2338.3384478561816
27918,sao joao de meriti,sao luis,1,24.86,53.874907407407406,4939.791673336596
27919,sao joao de meriti,sao paulo,8,16.025,18.007958622685187,2024.6793876370928
27920,sao joao de meriti,sao sebastiao do paraiso,1,20.36,3.980636574074074,2325.4005030671206
27921,sao joao de meriti,seropedica,1,11.53,2.034097222222222,2108.005024387522
27922,sao joao de meriti,suzano,1,14.34,11.425011574074073,2027.8085125042926
27923,sao joao de meriti,tupa,1,18.47,6.589513888888889,2205.1225408117325
27924,sao joao de meriti,vitoria,1,22.85,11.085011574074073,2400.11520457193
27925,sao joao del rei,areia branca,1,42.73,8.533645833333333,4601.279325760597
27926,sao joao del rei,belo horizonte,3,20.296666666666667,4.974070216049383,2540.71839541864
27927,sao joao del rei,brasilia,4,15.063333333333333,8.67116898148148,3048.399213434744
27928,sao joao del rei,camapua,1,17.14,18.175266203703703,2580.5436119915908
27929,sao joao del rei,campinas,2,3.55,5.3009375,2209.130335846475
27930,sao joao del rei,carpina,1,34.5,8.3740625,4173.663429859095
27931,sao joao del rei,caucaia,1,36.36,15.05744212962963,4779.674653659782
27932,sao joao del rei,colatina,1,14.87,11.434791666666667,2579.9964542260923
27933,sao joao del rei,cruzeiro,1,15.1,15.339027777777778,2239.8097415838006
27934,sao joao del rei,duque de caxias,1,14.06,21.933032407407406,2227.7719049600355
27935,sao joao del rei,goiania,1,17.14,12.4446875,2938.8782536412473
27936,sao joao del rei,inacio martins,1,16.79,8.708553240740741,1967.4916344983676
27937,sao joao del rei,indaiatuba,1,15.45,12.514548611111111,2186.3416295255174
27938,sao joao del rei,itabuna,1,17.14,10.103969907407407,3189.9235067431514
27939,sao joao del rei,itarare,1,21.39,13.381736111111111,2091.7210362632245
27940,sao joao del rei,jaguariuna,1,15.1,15.680173611111112,2228.8470543589856
27941,sao joao del rei,jaragua do sul,1,23.77,5.685856481481482,1900.1446675429393
27942,sao joao del rei,lauro de freitas,1,17.14,16.60738425925926,3451.7591615888537
27943,sao joao del rei,maceio,1,34.5,19.829652777777778,3910.5556292097194
27944,sao joao del rei,manhuacu,1,13.93,7.827731481481481,2497.0643391581475
27945,sao joao del rei,marechal candido rondon,3,17.14,20.01935185185185,2052.1682354974455
27946,sao joao del rei,maringa,1,23.77,16.94917824074074,2155.590703337487
27947,sao joao del rei,mojui dos campos,1,34.15,34.07263888888889,4941.22757476419
27948,sao joao del rei,natal,1,42.73,24.67763888888889,4471.6253921202215
27949,sao joao del rei,nova era,1,12.83,6.521030092592593,2553.132926622808
27950,sao joao del rei,ouro fino,1,13.6,2.8966666666666665,2272.71541488479
27951,sao joao del rei,poa,1,15.45,6.907210648148149,2147.283363442498
27952,sao joao del rei,porto alegre,1,25.98,7.139618055555555,1734.090484309832
27953,sao joao del rei,porto velho,1,42.73,13.522777777777778,4041.7198260902346
27954,sao joao del rei,presidente prudente,1,15.45,19.779467592592592,2292.0440617285526
27955,sao joao del rei,ribeirao do pinhal,1,17.14,14.623078703703703,2157.6794428260732
27956,sao joao del rei,rio de janeiro,5,17.523999999999997,6.331578703703704,2205.0531106308335
27957,sao joao del rei,salvador,1,22.56,10.154039351851852,3438.5444988615122
27958,sao joao del rei,sao joao del rei,1,12.43,5.044097222222222,2395.4153823056436
27959,sao joao del rei,sao jose dos campos,1,21.39,10.652129629629629,2179.029124383793
27960,sao joao del rei,sao paulo,4,18.535,13.721715856481481,2138.793177675407
27961,sao joao del rei,teresopolis,1,12.83,16.74685185185185,2257.739189370331
27962,sao joao del rei,timbauba,1,51.16,15.741990740740741,4224.697926015944
27963,sao joao del rei,videira,1,17.14,10.14550925925926,1866.9306439198801
27964,sao joao del rei,volta redonda,2,15.545,14.304265046296297,2248.8315215402363
27965,sao joaquim da barra,americana,1,13.6,7.290046296296296,2603.8711370011424
27966,sao joaquim da barra,araraquara,3,14.51,7.0196875,2707.5690260210035
27967,sao joaquim da barra,barueri,1,15.04,5.798310185185185,2529.452104104315
27968,sao joaquim da barra,belo horizonte,1,18.2,12.436122685185186,2915.929843963031
27969,sao joaquim da barra,brasilia,4,18.57,11.415320216049382,3428.792703795356
27970,sao joaquim da barra,caico,1,36.27,14.17113425925926,4725.1985463031515
27971,sao joaquim da barra,cajamar,1,15.98,4.219699074074074,2541.381976274741
27972,sao joaquim da barra,campina grande,1,38.87,22.260636574074073,4613.222032602961
27973,sao joaquim da barra,cotia,1,13.97,24.63545138888889,2520.1920485298724
27974,sao joaquim da barra,divinopolis,1,19.92,20.250185185185185,2884.4713903729707
27975,sao joaquim da barra,fortaleza,1,25.63,13.389143518518518,5111.69003996345
27976,sao joaquim da barra,goiania,1,18.51,12.643530092592593,3306.430278390294
27977,sao joaquim da barra,guarulhos,1,12.69,5.840590277777777,2531.922542117963
27978,sao joaquim da barra,ibitinga,3,17.78,5.275590277777778,2706.9187625166865
27979,sao joaquim da barra,itapetininga,1,13.97,12.886782407407408,2520.376316355731
27980,sao joaquim da barra,itumbiara,1,18.54,6.966261574074074,3093.651189595209
27981,sao joaquim da barra,lavras,1,19.92,17.666261574074074,2762.588682293889
27982,sao joaquim da barra,manaus,1,38.81,13.370520833333334,5220.951388623924
27983,sao joaquim da barra,niteroi,3,18.776666666666667,16.695131172839506,2587.4068979309286
27984,sao joaquim da barra,olinda,1,26.89,31.80809027777778,4507.54610518898
27985,sao joaquim da barra,osasco,3,13.63,6.1213194444444445,2523.31301974625
27986,sao joaquim da barra,porto alegre,1,48.95,12.591666666666667,2074.5024253275515
27987,sao joaquim da barra,rio de janeiro,9,19.226666666666667,17.320857767489713,2582.391555674433
27988,sao joaquim da barra,salvador,3,18.83,11.996238425925926,3813.4106454960065
27989,sao joaquim da barra,santos,1,14.28,3.179027777777778,2484.4698184499152
27990,sao joaquim da barra,sao joaquim da barra,1,12.28,2.484884259259259,2836.110577988446
27991,sao joaquim da barra,sao jose dos campos,3,13.37,7.263518518518518,2555.765053141686
27992,sao joaquim da barra,sao paulo,17,14.308749999999998,8.65821976273148,2520.3320112114284
27993,sao joaquim da barra,taquari,1,20.26,14.442881944444444,2082.6746301173325
27994,sao joaquim da barra,tatui,1,13.97,3.0969675925925926,2542.3796638273257
27995,sao joaquim da barra,tubarao,1,17.63,46.176435185185184,2144.733412297968
27996,sao joaquim da barra,uba,1,17.05,19.895,2776.585545810014
27997,sao joaquim da barra,uberaba,1,23.87,17.968425925925924,2928.03437508099
27998,sao joaquim da barra,uberlandia,3,18.2,17.004131944444445,3027.136188407629
27999,sao joaquim da barra,valenca,1,18.57,9.33769675925926,2655.181222356033
28000,sao jose,alvinopolis,1,17.99,9.366180555555555,3008.9229260962325
28001,sao jose,ananindeua,1,35.9,21.071145833333333,5808.522018048
28002,sao jose,aracaju,2,27.08,24.34683449074074,4339.501401190006
28003,sao jose,aracatuba,1,16.25,15.512083333333333,2858.923302825033
28004,sao jose,atibaia,1,15.84,10.943784722222222,2603.6315067638957
28005,sao jose,bauru,1,19.53,5.28662037037037,2711.1128747931903
28006,sao jose,belem,1,33.31,22.613483796296297,5811.549664903783
28007,sao jose,belo horizonte,3,18.146666666666665,9.57079475308642,3035.7075742362354
28008,sao jose,betim,1,19.03,10.967291666666666,3030.0465808668005
28009,sao jose,blumenau,1,13.57,5.110925925925926,2144.9465037419336
28010,sao jose,brasilia,5,45.97,9.31136574074074,3616.524436058059
28011,sao jose,cabo de santo agostinho,1,31.45,19.399745370370372,4744.321603412859
28012,sao jose,cabo frio,1,23.22,11.114270833333334,2638.8249375664927
28013,sao jose,cachoeirinha,1,15.25,11.14412037037037,1844.5085530759573
28014,sao jose,cambe,1,22.45,12.075844907407408,2584.190425646021
28015,sao jose,campinas,2,14.309999999999999,12.033773148148148,2642.1778778019875
28016,sao jose,campos do jordao,1,339.59,6.650023148148148,2651.0239156797875
28017,sao jose,carmo do cajuru,1,17.99,7.942094907407407,2985.0681971397244
28018,sao jose,caxias do sul,2,16.18,11.150572916666668,1910.400398569069
28019,sao jose,cianorte,1,15.1,6.549004629629629,2537.193025693693
28020,sao jose,contagem,1,19.33,8.685520833333333,3032.4879457594207
28021,sao jose,cordeiro,1,23.49,6.015694444444445,2749.212184316233
28022,sao jose,cordeiropolis,1,15.1,8.239988425925926,2689.195339970609
28023,sao jose,cruz alta,1,19.69,10.649664351851852,1962.4742830240446
28024,sao jose,curitiba,1,15.25,8.177199074074075,2314.0281564228094
28025,sao jose,dois irmaos,1,19.53,12.316493055555556,1871.743875048146
28026,sao jose,erechim,1,16.25,9.231111111111112,2065.058237783804
28027,sao jose,fazenda rio grande,1,15.11,7.796215277777778,2292.299733366813
28028,sao jose,florianopolis,2,9.545,4.839357638888889,2070.171467820952
28029,sao jose,florida,1,16.25,11.190613425925926,2610.1081153490722
28030,sao jose,garca,1,19.32,8.036956018518518,2724.8034065054103
28031,sao jose,garopaba,1,9.94,3.719710648148148,2024.2290211429695
28032,sao jose,governador valadares,1,19.22,15.679780092592592,3183.033647706574
28033,sao jose,gravatai,1,16.54,12.65611111111111,1839.8282547269039
28034,sao jose,guanambi,1,38.6,44.02230324074074,3852.227912754703
28035,sao jose,guaranta,1,16.11,22.03449074074074,2766.84493253439
28036,sao jose,guarapari,1,18.89,16.760046296296295,2934.349590606428
28037,sao jose,guaruja,1,19.53,5.9717824074074075,2500.986620993218
28038,sao jose,guarulhos,1,16.32,15.626828703703703,2561.679394405491
28039,sao jose,icara,1,13.57,4.975914351851852,1955.2136338487717
28040,sao jose,ijui,1,19.32,9.748969907407407,1988.2286906494408
28041,sao jose,itajai,1,9.44,9.483831018518519,2148.1816432098353
28042,sao jose,itapema,1,13.57,3.203078703703704,2124.6677095672353
28043,sao jose,joinville,2,14.71,5.563246527777778,2217.1471273804327
28044,sao jose,jundiai,1,16.71,14.22375,2599.0286894100677
28045,sao jose,laranjeiras do sul,1,19.32,11.74099537037037,2322.5490453938446
28046,sao jose,londrina,1,19.32,6.344606481481481,2581.1712986199664
28047,sao jose,manaus,1,33.31,28.30267361111111,5535.372275826476
28048,sao jose,maringa,3,18.016666666666666,12.895806327160495,2569.0321437039543
28049,sao jose,mendonca,1,29.45,27.705266203703705,2783.3888062030337
28050,sao jose,mogi das cruzes,1,15.1,5.049976851851852,2549.6648566031454
28051,sao jose,montanha,1,48.26,16.637615740740742,3285.820474817837
28052,sao jose,montes claros,1,29.17,18.02690972222222,3486.680380070482
28053,sao jose,niteroi,2,17.72,10.556747685185186,2634.0954277053393
28054,sao jose,nova era,1,211.66,5.93417824074074,3052.2011293838655
28055,sao jose,novo hamburgo,2,16.32,7.076116898148149,1861.3729048795394
28056,sao jose,osasco,1,15.18,14.13486111111111,2547.829740005696
28057,sao jose,petropolis,1,23.49,10.875671296296296,2685.2028601418747
28058,sao jose,pilar do sul,1,16.18,12.360289351851852,2517.4246438133096
28059,sao jose,pindamonhangaba,1,19.53,15.754375,2630.455592234672
28060,sao jose,pirassununga,1,19.32,4.978668981481482,2751.0693850997513
28061,sao jose,porto alegre,3,15.56,14.985956790123458,1830.7045061008348
28062,sao jose,porto velho,1,27.27,21.960185185185185,4671.028845830124
28063,sao jose,presidente venceslau,1,17.95,12.095034722222222,2769.558196952068
28064,sao jose,queimados,1,16.99,8.516863425925926,2659.556406473234
28065,sao jose,recife,1,30.3,19.019837962962963,4780.660575470293
28066,sao jose,resende,1,17.26,16.179050925925925,2690.50464373779
28067,sao jose,ribeirao preto,5,15.33,6.054375,2866.175896689077
28068,sao jose,rio de janeiro,10,20.886,14.988288194444445,2634.7551981121705
28069,sao jose,rio grande,2,19.425,7.815833333333333,1670.6459841107649
28070,sao jose,rio negrinho,1,13.57,6.643738425925926,2220.6268211615097
28071,sao jose,salvador,2,41.935,11.37066550925926,4034.9334747417365
28072,sao jose,santa maria,1,16.11,6.081423611111111,1862.8348305405384
28073,sao jose,santo augusto,1,19.32,9.872407407407408,2043.7324786985805
28074,sao jose,sao jose,7,16.715,2.1620283564814815,2067.8675158484766
28075,sao jose,sao jose dos campos,1,16.18,7.693009259259259,2595.8023482876333
28076,sao jose,sao jose dos pinhais,1,16.32,3.529189814814815,2308.141966631711
28077,sao jose,sao manuel,1,20.17,7.654710648148148,2655.3259334767727
28078,sao jose,sao paulo,24,15.503913043478265,11.69349939613527,2544.420804893071
28079,sao jose,sapucaia do sul,1,15.63,7.757650462962963,1849.361042268821
28080,sao jose,sorocaba,2,16.18,10.340503472222222,2557.024119734442
28081,sao jose,sorriso,1,22.59,23.008831018518517,4097.2431656507
28082,sao jose,taubate,3,16.18,8.696091820987654,2617.4668531725706
28083,sao jose,teresina,1,27.27,21.528715277777778,5233.938410966518
28084,sao jose,toledo,1,61.04,5.1854050925925925,2397.008748858219
28085,sao jose,torres,1,16.18,8.553217592592592,1894.6735726204104
28086,sao jose,uberaba,1,26.96,10.780486111111111,3058.912284451241
28087,sao jose,umuarama,2,17.75,5.11791087962963,2524.5773500335326
28088,sao jose,uniao da vitoria,1,16.18,9.119907407407407,2223.5837720604613
28089,sao jose,veranopolis,1,16.18,17.688831018518517,1933.4763307943363
